2026-09-23 00:51:23,493 INFO  ExportHelperExtension.cs: 1136 - Found 49 in Wrist_2-1
2026-09-23 00:51:23,495 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Wrist_2-1
2026-09-23 00:51:24,606 INFO  SwAddin.cs: 339 - Loading config tree
2026-09-23 00:51:24,611 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2026-09-23 00:51:24,616 INFO  SwAddin.cs: 344 - Showing property manager
2026-09-23 00:51:44,327 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-09-23 00:51:54,656 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-09-23 00:52:06,797 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-09-23 00:52:07,185 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-09-23 00:52:09,687 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-09-23 00:52:11,268 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-09-23 00:52:15,584 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-09-23 00:52:22,879 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-09-23 00:53:17,087 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-09-23 00:53:18,674 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-09-23 00:53:22,223 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-09-23 00:53:23,999 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-09-23 00:53:36,532 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-09-23 00:53:37,973 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-09-23 00:53:39,479 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-09-23 00:53:40,665 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-09-23 00:54:35,778 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-09-23 00:54:37,270 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-09-23 00:54:38,604 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-09-23 00:54:39,923 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-09-23 00:55:54,512 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-09-23 00:55:57,494 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-09-23 00:55:59,310 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-09-23 00:56:05,114 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2026-09-23 00:56:08,393 INFO  ExportHelperExtension.cs: 347 - Creating joint Link_1
2026-09-23 00:56:09,480 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent Base_Link to child Link_1 failed
2026-09-23 00:56:11,865 INFO  ExportHelperExtension.cs: 347 - Creating joint Link_2
2026-09-23 00:56:12,376 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent Link_1 to child Link_2 failed
2026-09-23 00:56:14,727 INFO  ExportHelperExtension.cs: 347 - Creating joint Link_3
2026-09-23 00:56:15,086 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent Link_2 to child Link_3 failed
2026-09-23 00:56:17,335 INFO  ExportHelperExtension.cs: 347 - Creating joint Wrist_1
2026-09-23 00:56:17,767 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent Link_3 to child Wrist_1 failed
2026-09-23 00:56:19,994 INFO  ExportHelperExtension.cs: 347 - Creating joint Wrist_2
2026-09-23 00:56:20,462 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent Wrist_1 to child Wrist_2 failed
2026-09-23 00:56:23,056 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from URDF_Assenmbly(ver1)
2026-09-23 00:56:23,064 INFO  ExportHelperExtension.cs: 1136 - Found 62 in URDF_Assenmbly(ver1)
2026-09-23 00:56:23,065 INFO  ExportHelperExtension.cs: 1145 - Found 7 features of type [CoordSys] in URDF_Assenmbly(ver1)
2026-09-23 00:56:23,066 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2026-09-23 00:56:23,066 INFO  ExportHelperExtension.cs: 1160 - 6 components to check
2026-09-23 00:56:23,067 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Base-1
2026-09-23 00:56:23,067 INFO  ExportHelperExtension.cs: 1136 - Found 55 in Base-1
2026-09-23 00:56:23,069 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Base-1
2026-09-23 00:56:23,069 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Link_1-1
2026-09-23 00:56:23,070 INFO  ExportHelperExtension.cs: 1136 - Found 56 in Link_1-1
2026-09-23 00:56:23,071 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Link_1-1
2026-09-23 00:56:23,071 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Link_3-1
2026-09-23 00:56:23,072 INFO  ExportHelperExtension.cs: 1136 - Found 50 in Link_3-1
2026-09-23 00:56:23,073 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Link_3-1
2026-09-23 00:56:23,073 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Link_2-1
2026-09-23 00:56:23,075 INFO  ExportHelperExtension.cs: 1136 - Found 54 in Link_2-1
2026-09-23 00:56:23,076 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Link_2-1
2026-09-23 00:56:23,077 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Wrist_1-1
2026-09-23 00:56:23,078 INFO  ExportHelperExtension.cs: 1136 - Found 49 in Wrist_1-1
2026-09-23 00:56:23,079 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Wrist_1-1
2026-09-23 00:56:23,079 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Wrist_2-1
2026-09-23 00:56:23,080 INFO  ExportHelperExtension.cs: 1136 - Found 49 in Wrist_2-1
2026-09-23 00:56:23,081 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Wrist_2-1
2026-09-23 00:56:23,081 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from URDF_Assenmbly(ver1)
2026-09-23 00:56:23,082 INFO  ExportHelperExtension.cs: 1136 - Found 62 in URDF_Assenmbly(ver1)
2026-09-23 00:56:23,082 INFO  ExportHelperExtension.cs: 1145 - Found 6 features of type [RefAxis] in URDF_Assenmbly(ver1)
2026-09-23 00:56:23,083 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2026-09-23 00:56:23,083 INFO  ExportHelperExtension.cs: 1160 - 6 components to check
2026-09-23 00:56:23,084 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Base-1
2026-09-23 00:56:23,084 INFO  ExportHelperExtension.cs: 1136 - Found 55 in Base-1
2026-09-23 00:56:23,085 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Base-1
2026-09-23 00:56:23,086 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Link_1-1
2026-09-23 00:56:23,086 INFO  ExportHelperExtension.cs: 1136 - Found 56 in Link_1-1
2026-09-23 00:56:23,087 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Link_1-1
2026-09-23 00:56:23,087 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Link_3-1
2026-09-23 00:56:23,088 INFO  ExportHelperExtension.cs: 1136 - Found 50 in Link_3-1
2026-09-23 00:56:23,088 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Link_3-1
2026-09-23 00:56:23,089 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Link_2-1
2026-09-23 00:56:23,090 INFO  ExportHelperExtension.cs: 1136 - Found 54 in Link_2-1
2026-09-23 00:56:23,090 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Link_2-1
2026-09-23 00:56:23,091 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Wrist_1-1
2026-09-23 00:56:23,092 INFO  ExportHelperExtension.cs: 1136 - Found 49 in Wrist_1-1
2026-09-23 00:56:23,104 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Wrist_1-1
2026-09-23 00:56:23,106 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Wrist_2-1
2026-09-23 00:56:23,121 INFO  ExportHelperExtension.cs: 1136 - Found 49 in Wrist_2-1
2026-09-23 00:56:23,122 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Wrist_2-1
2026-09-23 00:56:23,225 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-09-23 00:57:24,440 INFO  AssemblyExportForm.cs: 253 - Completing URDF export
2026-09-23 00:57:24,445 INFO  ConfigurationSerialization.cs: 276 - URDF Configuration found
