sample,time,s,sDot,sDDot,sDDDot,arcLength,tcpSpeed,px,py,pz,qw,qx,qy,qz,q1,q2,q3,q4,q5,q6,qd1,qd2,qd3,qd4,qd5,qd6,positionError,orientationError,ikIterations
43,2.15,0.365,0.2,0,0,0.1825,0.1,-0.239462121750543,-0.451955508344597,0.234227540926711,0.27994056646483,0.555427247520067,-0.0846175438138979,0.778443140658671,0.721845957246588,-1.00317707433207,1.48416209420057,0.373493603298441,-0.510679710633036,0.590294069413707,0.136754210871228,-0.0776429203573258,0.175201881841873,0.0768653064716262,0.0161629489506199,-0.157672869529978,7.94237708530905e-05,6.87575779964459e-05,7
44,2.2,0.375,0.2,0,0,0.1875,0.1,-0.234462121750543,-0.451955508344597,0.234227540926711,0.278566043403076,0.554506183212667,-0.0839573092442193,0.779663403313344,0.728727881370645,-1.00700145789608,1.4928468181032,0.37742763039274,-0.509864088746232,0.582320833399257,0.138531363037513,-0.0753249321462634,0.172198250128363,0.0805073839700648,0.0164473311771995,-0.161291988209337,7.94280578696811e-05,6.87649179939315e-05,7
45,2.25,0.385,0.2,0,0,0.1925,0.1,-0.229462121750543,-0.451955508344597,0.234227540926711,0.277190221492674,0.553582533451575,-0.0832966832131976,0.780880030690924,0.735699093550339,-1.0107095675467,1.50138191921341,0.381544341695447,-0.509034977515316,0.574164870592773,0.140325528934736,-0.0729916762258841,0.16921652517804,0.0841726196445219,0.0167016467573933,-0.164981732300668,7.94322286218997e-05,6.87725058170494e-05,7
46,2.3,0.395,0.2,0,0,0.1975,0.1,-0.224462121750543,-0.451955508344597,0.234227540926711,0.275813107148566,0.55265630254342,-0.0826356688010833,0.782093017118736,0.742760434264119,-1.01430062551867,1.50976847062101,0.385844892357192,-0.508193924070493,0.56582266016919,0.142136280484413,-0.0706426299343343,0.16625586732099,0.0878608086537191,0.0169241179308532,-0.168741582429934,7.943628370039e-05,6.87803672102943e-05,7
47,2.35,0.405,0.2,0,0,0.2025,0.1,-0.219462121750543,-0.451955508344597,0.234227540926711,0.274434706791717,0.55172749480687,-0.0819742690899379,0.78330235694108,0.74991272159878,-1.01777383054013,1.51800750594551,0.390330422560819,-0.507342565722231,0.55729071234978,0.143963149359609,-0.0682773774316691,0.16331553517636,0.0915715525247151,0.017112916203188,-0.17257080726565,7.944022332023e-05,6.87884988519405e-05,7
48,2.4,0.415,0.2,0,0,0.2075,0.1,-0.214462121750543,-0.451955508344597,0.234227540926711,0.273055026849089,0.550796114572604,-0.0813124871636196,0.784508044519259,0.75715674920008,-1.02112836326184,1.52610002413864,0.395002047609663,-0.506482632450174,0.548565579442625,0.145805625515493,-0.0658956133488763,0.160394881160672,0.0953042497194239,0.017266164489268,-0.176468445444523,7.94440473237091e-05,6.87969071012352e-05,7
49,2.45,0.425,0.2,0,0,0.2125,0.1,-0.209462121750543,-0.451955508344597,0.234227540926711,0.271674073753611,0.5498621661833,-0.0806503261077682,0.785710074231607,0.76449328415033,-1.02436339187502,1.53404699406157,0.399860847532762,-0.505615949273304,0.539643867805328,0.147663155741646,-0.0634971466609693,0.157493346929496,0.099058085785527,0.017381939740161,-0.180433286785972,7.94477551812018e-05,6.88056176738086e-05,7
50,2.5,0.435,0.2,0,0,0.2175,0.1,-0.204462121750543,-0.451955508344597,0.234227540926711,0.270291853944148,0.548925653993606,-0.0799877890097919,0.78690844047351,0.771923064774245,-1.02747807792793,1.54184935883159,0.404907856188216,-0.504744438476158,0.530522250764028,0.149535142244205,-0.0610819047321431,0.154610458683453,0.102832023176275,0.0174582760941599,-0.184463852864803,7.94513459909953e-05,6.88146207747364e-05,7
51,2.55,0.445,0.2,0,0,0.2225,0.1,-0.199462121750543,-0.451955508344597,0.234227540926711,0.268908373865469,0.547986582370127,-0.0793248789588516,0.788103137657439,0.77944679837475,-1.03047158234824,1.54950803992992,0.410144049850389,-0.503870121663888,0.521197482518847,0.151420941266519,-0.0586499374753013,0.151745822270581,0.106624790836535,0.0174931685929735,-0.188558377030772,7.94548184762623e-05,6.88239259680309e-05,7
52,2.6,0.455,0.2,0,0,0.2275,0.1,-0.194462121750543,-0.451955508344597,0.234227540926711,0.267523639968223,0.547044955691401,-0.0786615990458476,0.789294160212969,0.787065158900896,-1.03334307167546,1.55702394105865,0.41557033527187,-0.502995121616861,0.51166641306095,0.153319861757526,-0.0562014215625161,0.148899118018528,0.110434873666219,0.0174845775041266,-0.192714783984964,7.94581709822762e-05,6.88335492602774e-05,7
53,2.65,0.465,0.2,0,0,0.2325,0.1,-0.189462121750543,-0.451955508344597,0.234227540926711,0.266137658708903,0.546100778347877,-0.0779979523634046,0.790481502586811,0.794778784550503,-1.03609172450449,1.56439795173177,0.421187537217011,-0.502121663913475,0.501926004120351,0.155231164097719,-0.0537366646164216,0.146070095231698,0.114260501987217,0.0174304332901331,-0.196930669046407,7.94614014720776e-05,6.88434937434329e-05,7
54,2.7,0.475,0.2,0,0,0.2375,0.1,-0.184462121750543,-0.451955508344597,0.234227540926711,0.264750436549817,0.545154054741901,-0.0773339420058572,0.791665159242833,0.802588275310668,-1.03871673813711,1.57163095058182,0.426996385470591,-0.501252078287847,0.49197334615631,0.157154058893068,-0.0512561093056109,0.143258566290872,0.118099641156327,0.0173286422639086,-0.20120327726801,7.94645075202357e-05,6.88537754026909e-05,7
55,2.75,0.485,0.2,0,0,0.2425,0.1,-0.179462121750543,-0.451955508344597,0.234227540926711,0.263361979959061,0.544204789287687,-0.0766695710692361,0.792845124662091,0.81049419043981,-1.04121733543505,1.57872380836086,0.432997501332644,-0.500388799687084,0.48180567639355,0.159087705847877,-0.0487603372601142,0.140464400296092,0.121949981483613,0.017177092967961,-0.205529482588445,7.94674863076912e-05,6.88643844139027e-05,7
56,2.8,0.495,0.2,0,0,0.2475,0.1,-0.174462121750543,-0.451955508344597,0.234227540926711,0.261972295410485,0.543252986411304,-0.0760048426512528,0.794021393342849,0.818497045895456,-1.04359277186312,1.58567739061143,0.439191383618953,-0.499534368991051,0.471420397897465,0.16103121272804,-0.0462500727155701,0.137687516197589,0.125808928633296,0.016973663312147,-0.209905767235718,7.94703346143607e-05,6.88753593121465e-05,7
57,2.85,0.505,0.2,0,0,0.2525,0.1,-0.169462121750543,-0.451955508344597,0.234227540926711,0.260581389383666,0.542298650550651,-0.0753397598512859,0.795193959800609,0.826597311712614,-1.04584234270661,1.59249255998062,0.445578394195973,-0.49869143335587,0.460815099669978,0.162983634426622,-0.0437261857876425,0.134927875365112,0.129673594702421,0.0167162285011202,-0.214328201629357,7.94730488134589e-05,6.88866870292216e-05,7
58,2.9,0.515,0.2,0,0,0.2575,0.1,-0.164462121750543,-0.451955508344597,0.234227540926711,0.259189268363874,0.541341786155435,-0.0746743257703661,0.796362818568135,0.834795409338118,-1.04796539044188,1.59917017814794,0.452158743089195,-0.497862746140939,0.44998757773453,0.164943972144168,-0.0411896952711354,0.132185473552755,0.133540790190509,0.016402669777768,-0.218792425059747,7.94756248642231e-05,6.88983802822428e-05,7
